   0.00766895	     0.476624	    0.0217217
   0.00795697	     0.517571	    0.0161872
   0.00825475	     0.524879	    0.0121034
   0.00856692	     0.539451	    0.0101576
   0.00888808	     0.588942	   0.00906935
   0.00921738	     0.629876	   0.00815215
   0.00956019	     0.657600	   0.00727937
   0.00991652	     0.690055	   0.00665126
    0.0102863	     0.715838	   0.00604645
    0.0106691	     0.695316	   0.00528319
    0.0110647	     0.655355	   0.00463713
    0.0114824	     0.568718	   0.00376867
    0.0119233	     0.434770	   0.00287512
    0.0123777	     0.297082	   0.00204455
    0.0128444	     0.176146	   0.00136527
    0.0133219	    0.0960867	  0.000892212
    0.0138232	    0.0521564	  0.000587376
    0.0143490	    0.0297723	  0.000417113
    0.0148836	    0.0204175	  0.000324382
    0.0154427	    0.0147751	  0.000253512
    0.0160265	    0.0111554	  0.000209838
    0.0166363	   0.00901296	  0.000175685
    0.0172721	   0.00702108	  0.000149012
    0.0179350	   0.00596836	  0.000125912
    0.0186247	   0.00494662	  0.000109614
    0.0193421	   0.00397369	  9.16776e-05
    0.0200863	   0.00353943	  8.29673e-05
    0.0208579	   0.00290601	  7.15737e-05
    0.0216553	   0.00243334	  6.41022e-05
    0.0224784	   0.00205693	  5.50223e-05
    0.0233247	   0.00187499	  5.22080e-05
    0.0241933	   0.00151338	  4.50467e-05
    0.0251296	   0.00133811	  4.03653e-05
    0.0260888	   0.00120155	  3.84630e-05
    0.0270687	  0.000978569	  3.36221e-05
    0.0281256	  0.000882028	  3.11097e-05
    0.0292022	  0.000769866	  3.01612e-05
    0.0302949	  0.000715336	  2.84715e-05
    0.0314730	  0.000629761	  2.68318e-05
    0.0326632	  0.000564177	  2.82188e-05
    0.0338597	  0.000434399	  2.51998e-05
    0.0351476	  0.000358305	  2.30615e-05
    0.0365378	  0.000380402	  2.37443e-05
    0.0379299	  0.000303826	  2.31204e-05
    0.0393041	  0.000264153	  1.89096e-05
    0.0393141	  0.000253960	  2.17378e-05
    0.0408036	  0.000189225	  1.86459e-05
    0.0408069	  0.000241535	  1.42377e-05
    0.0423757	  0.000219285	  1.06325e-05
    0.0424108	  0.000218537	  2.00959e-05
    0.0440119	  0.000197696	  8.67701e-06
    0.0441501	  0.000207459	  1.92610e-05
    0.0457168	  0.000178267	  7.27075e-06
    0.0474909	  0.000145006	  5.77440e-06
    0.0493347	  0.000127230	  4.99703e-06
    0.0512476	  0.000119775	  4.27762e-06
    0.0532286	  9.88450e-05	  3.61035e-06
    0.0552755	  8.66921e-05	  3.08651e-06
    0.0573854	  7.43943e-05	  2.64713e-06
    0.0595539	  6.22155e-05	  2.27377e-06
    0.0618354	  5.39621e-05	  1.94327e-06
    0.0642350	  4.80852e-05	  1.74011e-06
    0.0666912	  4.51986e-05	  1.57693e-06
    0.0692704	  4.41285e-05	  1.38860e-06
    0.0719765	  3.56234e-05	  1.25710e-06
    0.0747300	  3.02942e-05	  1.10993e-06
    0.0776109	  2.86305e-05	  9.98983e-07
    0.0806215	  2.47584e-05	  9.08533e-07
    0.0837682	  2.42150e-05	  8.23717e-07
    0.0870520	  2.17008e-05	  7.66506e-07
    0.0904789	  2.02003e-05	  6.82911e-07
    0.0940480	  1.77238e-05	  6.39189e-07
    0.0977641	  1.53705e-05	  5.83538e-07
     0.101624	  1.56096e-05	  5.66091e-07
     0.105630	  1.43615e-05	  5.15568e-07
     0.109775	  1.29111e-05	  5.01358e-07
     0.114059	  1.15226e-05	  4.56323e-07
     0.118693	  1.01062e-05	  4.15723e-07
     0.123478	  1.03170e-05	  4.03963e-07
     0.128413	  9.04324e-06	  3.75487e-07
     0.133758	  8.70381e-06	  3.53731e-07
     0.139262	  8.25246e-06	  3.65413e-07
     0.144917	  8.61962e-06	  3.52342e-07
     0.151050	  6.21980e-06	  3.63376e-07
     0.157333	  6.78253e-06	  5.96169e-07
     0.163751	  6.55760e-06	  7.55761e-07
     0.170717	  5.43586e-06	  6.78633e-07
     0.178298	  5.34389e-06	  5.27601e-07
     0.186040	  5.88865e-06	  5.99548e-07
     0.193903	  5.55731e-06	  5.94115e-07
     0.202464	  3.80376e-06	  5.07385e-07
     0.211810	  3.45434e-06	  4.68578e-07
     0.221295	  1.37178e-06	  4.87120e-07
     0.230852	  6.59731e-07	  4.79181e-07
     0.241263	  8.98389e-07	  4.78027e-07
     0.252656	  2.53955e-06	  5.14991e-07
     0.265170	  3.12748e-06	  5.98868e-07
     0.279003	  2.98620e-06	  5.97146e-07
     0.292971	  1.06822e-06	  6.59477e-07
     0.306992	  2.80348e-06	  7.92393e-07
     0.322304	  7.29213e-07	  8.88843e-07
     0.358281	  1.55195e-06	  8.36290e-07
     0.374961	  1.28874e-06	  1.18655e-06
