   0.00791023	     0.570130	    0.0188581
   0.00820783	     0.567395	    0.0133781
   0.00851550	     0.576455	    0.0100321
   0.00883801	     0.586595	   0.00840268
   0.00916980	     0.594026	   0.00724282
   0.00950997	     0.598545	   0.00636285
   0.00986409	     0.598905	   0.00559375
    0.0102322	     0.576572	   0.00485375
    0.0106140	     0.540195	   0.00414049
    0.0110095	     0.481881	   0.00341754
    0.0114181	     0.450619	   0.00299367
    0.0118391	     0.405836	   0.00256646
    0.0122828	     0.363229	   0.00213806
    0.0127503	     0.318812	   0.00179493
    0.0132303	     0.279812	   0.00150850
    0.0137215	     0.237486	   0.00124781
    0.0142370	     0.202991	   0.00102369
    0.0147775	     0.169455	  0.000854039
    0.0153271	     0.143357	  0.000726604
    0.0159017	     0.117419	  0.000588760
    0.0165016	    0.0935818	  0.000488775
    0.0171280	    0.0734979	  0.000392382
    0.0177811	    0.0561328	  0.000322200
    0.0184618	    0.0405613	  0.000249696
    0.0191700	    0.0279697	  0.000197818
    0.0199063	    0.0181234	  0.000146927
    0.0206701	    0.0113418	  0.000112605
    0.0214617	   0.00645863	  7.92486e-05
    0.0222796	   0.00373359	  5.90873e-05
    0.0231236	   0.00224074	  4.32294e-05
    0.0239912	   0.00174401	  3.79131e-05
    0.0248814	   0.00174775	  3.61539e-05
    0.0258408	   0.00191266	  3.61875e-05
    0.0268232	   0.00219080	  3.92370e-05
    0.0278266	   0.00224812	  3.83739e-05
    0.0289086	   0.00247275	  3.90479e-05
    0.0300103	   0.00253647	  4.12986e-05
    0.0311280	   0.00245183	  4.03431e-05
    0.0323327	   0.00213981	  3.79478e-05
    0.0335494	   0.00192007	  3.92702e-05
    0.0347720	   0.00150539	  3.52810e-05
    0.0360875	   0.00114215	  3.05942e-05
    0.0375069	  0.000811952	  2.57818e-05
    0.0389276	  0.000524010	  2.29295e-05
    0.0403398	  0.000368651	  1.94935e-05
    0.0418586	  0.000276453	  1.67687e-05
    0.0434966	  0.000274806	  1.67304e-05
    0.0452685	  0.000311359	  1.78652e-05
    0.0470226	  0.000305074	  1.95384e-05
    0.0480341	  0.000343277	  4.67357e-05
