   0.00790997	     0.474421	    0.0176350
   0.00820756	     0.464627	    0.0123411
   0.00851521	     0.472571	   0.00920225
   0.00883771	     0.468742	   0.00758349
   0.00916949	     0.482550	   0.00657223
   0.00950965	     0.491460	   0.00579806
   0.00986375	     0.496731	   0.00510439
    0.0102318	     0.487090	   0.00447838
    0.0106137	     0.461614	   0.00384937
    0.0110091	     0.416875	   0.00320712
    0.0114177	     0.396786	   0.00283489
    0.0118387	     0.364050	   0.00245645
    0.0122824	     0.329977	   0.00206468
    0.0127498	     0.293207	   0.00174517
    0.0132299	     0.261834	   0.00147914
    0.0137211	     0.223211	   0.00122895
    0.0142365	     0.191970	   0.00101193
    0.0147770	     0.160756	  0.000846520
    0.0153266	     0.136540	  0.000722092
    0.0159011	     0.111642	  0.000585601
    0.0165010	    0.0889618	  0.000487368
    0.0171275	    0.0694797	  0.000391686
    0.0177805	    0.0528266	  0.000322286
    0.0184612	    0.0380046	  0.000250210
    0.0191693	    0.0257719	  0.000198670
    0.0199057	    0.0163272	  0.000147993
    0.0206694	   0.00996909	  0.000113832
    0.0214610	   0.00528693	  8.06233e-05
    0.0222789	   0.00276274	  6.05913e-05
    0.0231228	   0.00142164	  4.48005e-05
    0.0239904	   0.00108012	  3.93493e-05
    0.0248806	   0.00112418	  3.74428e-05
    0.0258399	   0.00135781	  3.72604e-05
    0.0268223	   0.00171803	  4.01221e-05
    0.0278257	   0.00183944	  3.91114e-05
    0.0289076	   0.00211829	  3.96667e-05
    0.0300092	   0.00220621	  4.19013e-05
    0.0311270	   0.00216153	  4.08939e-05
    0.0323316	   0.00184119	  3.85538e-05
    0.0335483	   0.00169499	  3.98322e-05
    0.0347708	   0.00130766	  3.58814e-05
    0.0360863	  0.000960617	  3.12976e-05
    0.0375056	  0.000666073	  2.64694e-05
    0.0389263	  0.000406947	  2.36646e-05
    0.0403384	  0.000250694	  2.03195e-05
    0.0418571	  0.000198381	  1.74602e-05
    0.0434951	  0.000181773	  1.75119e-05
    0.0440523	  0.000297422	  2.18454e-05
    0.0452668	  0.000249700	  1.84404e-05
    0.0457384	  0.000331915	  1.72886e-05
    0.0470208	  0.000222028	  2.03009e-05
    0.0474985	  0.000332807	  1.44128e-05
    0.0480325	  0.000266011	  4.83187e-05
    0.0493342	  0.000339404	  1.20559e-05
    0.0512468	  0.000346347	  1.05994e-05
    0.0532371	  0.000300950	  8.66136e-06
    0.0553054	  0.000251581	  7.14480e-06
    0.0574511	  0.000181528	  5.56628e-06
    0.0596732	  0.000136682	  4.51943e-06
    0.0619692	  0.000115842	  3.82747e-06
    0.0643357	  9.88540e-05	  3.32786e-06
    0.0668304	  0.000103011	  2.99180e-06
    0.0694600	  0.000108678	  2.80779e-06
    0.0721619	  0.000105774	  2.56954e-06
    0.0749280	  9.89994e-05	  2.32007e-06
    0.0778327	  7.74931e-05	  1.92250e-06
    0.0808811	  5.89748e-05	  1.64148e-06
    0.0840821	  5.54100e-05	  1.42889e-06
    0.0874405	  4.95971e-05	  1.30724e-06
    0.0908501	  5.40511e-05	  1.29383e-06
    0.0944154	  5.60884e-05	  1.20571e-06
    0.0981373	  4.52665e-05	  1.07049e-06
     0.102023	  3.50612e-05	  9.00122e-07
     0.106071	  2.97022e-05	  8.23571e-07
     0.110289	  3.97862e-05	  8.54226e-07
     0.114671	  4.96145e-05	  8.88568e-07
     0.119221	  3.98892e-05	  7.80580e-07
     0.124148	  3.12308e-05	  6.64801e-07
     0.129266	  6.14937e-05	  8.58633e-07
     0.134576	  0.000138832	  1.17321e-06
     0.140065	  0.000209484	  1.43255e-06
     0.145730	  0.000203638	  1.36700e-06
     0.151873	  0.000133783	  1.09514e-06
     0.158205	  7.33486e-05	  8.60570e-07
     0.164715	  4.94860e-05	  7.09973e-07
     0.171786	  2.76107e-05	  5.98467e-07
     0.179488	  4.07340e-06	  6.25453e-07
     0.187422	  7.84156e-07	  6.85593e-07
     0.195565	  4.68200e-07	  5.14838e-07
     0.204447	  1.42815e-08	  4.76161e-07
     0.224165	  7.98923e-07	  4.72813e-07
     0.234388	  3.40653e-07	  4.20967e-07
     0.245590	  1.03003e-07	  3.96236e-07
     0.270477	  1.33741e-06	  4.45920e-07
     0.283248	  4.83013e-06	  5.34896e-07
     0.297269	  3.19189e-06	  6.11835e-07
     0.312773	  2.51815e-06	  5.91485e-07
     0.348136	  1.11287e-06	  6.90273e-07
     0.388579	  1.42589e-06	  7.25627e-07
