    0.0393027	  0.000602421	  0.000117192
    0.0408054	  0.000542785	  8.20758e-05
    0.0423741	  0.000301805	  5.71783e-05
    0.0440102	  0.000324105	  4.57278e-05
    0.0457149	  0.000298063	  4.01178e-05
    0.0474889	  0.000197630	  3.32400e-05
    0.0493325	  0.000301447	  2.99843e-05
    0.0512452	  0.000262933	  2.46972e-05
    0.0532260	  0.000208603	  1.98950e-05
    0.0552727	  9.78459e-05	  1.62139e-05
    0.0573824	  0.000143507	  1.51419e-05
    0.0595507	  0.000111275	  1.26974e-05
    0.0618319	  0.000110124	  1.09515e-05
    0.0642312	  0.000120037	  1.03309e-05
    0.0666872	  8.16041e-05	  8.79983e-06
    0.0692660	  8.57570e-05	  8.14179e-06
    0.0719718	  6.71522e-05	  6.86660e-06
    0.0747249	  6.17058e-05	  6.31823e-06
    0.0776055	  6.87375e-05	  5.79027e-06
    0.0806156	  5.79672e-05	  5.08137e-06
    0.0837619	  5.55141e-05	  4.75015e-06
    0.0870452	  5.38040e-05	  4.33471e-06
    0.0904715	  4.20450e-05	  3.73122e-06
    0.0940399	  3.84901e-05	  3.69542e-06
    0.0977554	  4.31451e-05	  3.39878e-06
     0.101614	  4.65884e-05	  3.28659e-06
     0.105620	  4.17294e-05	  3.10269e-06
     0.109764	  4.07436e-05	  2.99301e-06
     0.114048	  4.48129e-05	  2.79685e-06
     0.118680	  3.65363e-05	  2.64738e-06
     0.123464	  4.81129e-05	  2.84356e-06
     0.128397	  6.87690e-05	  2.97758e-06
     0.133742	  0.000210301	  4.49748e-06
     0.139245	  0.000806196	  8.62114e-06
     0.144897	   0.00105165	  1.04857e-05
     0.151029	  0.000488336	  8.42072e-06
     0.157311	  4.51313e-05	  5.25365e-06
     0.163728	  0.000108036	  4.83610e-06
     0.170690	  6.26427e-05	  4.09513e-06
     0.178270	  2.88380e-06	  2.46292e-06
     0.186009	  4.61760e-07	  2.32913e-06
     0.193869	  6.13521e-06	  2.38488e-06
     0.211771	  4.10179e-06	  1.85181e-06
     0.221252	  3.16125e-06	  2.04232e-06
     0.230801	  8.72690e-06	  1.93200e-06
     0.252593	  4.65537e-06	  2.22575e-06
     0.265109	  3.71174e-06	  2.45393e-06
     0.278921	  1.70759e-05	  3.05501e-06
     0.292906	  2.03169e-05	  3.89074e-06
     0.358177	  7.03515e-06	  3.28773e-06
