   0.00766859	     0.544832	    0.0231664
   0.00795657	     0.523440	    0.0163480
   0.00825432	     0.527623	    0.0121010
   0.00856645	     0.553127	    0.0102848
   0.00889342	     0.596444	   0.00897726
   0.00922930	     0.650423	   0.00828401
   0.00957307	     0.669206	   0.00736754
   0.00993043	     0.728722	   0.00689061
    0.0103013	     0.782699	   0.00642140
    0.0106853	     0.812709	   0.00589859
    0.0110822	     0.808488	   0.00540464
    0.0115013	     0.767899	   0.00469274
    0.0119437	     0.663051	   0.00387940
    0.0123997	     0.481610	   0.00283497
    0.0128682	     0.285908	   0.00183886
    0.0133476	     0.134800	   0.00108540
    0.0138509	    0.0595383	  0.000633720
    0.0143789	    0.0329249	  0.000438422
    0.0149158	    0.0256598	  0.000364069
    0.0154774	    0.0215366	  0.000305994
    0.0160640	    0.0170306	  0.000257825
    0.0166767	    0.0136792	  0.000211962
    0.0173157	    0.0101747	  0.000175387
    0.0179821	   0.00746978	  0.000139486
    0.0186756	   0.00574491	  0.000117712
    0.0193970	   0.00452631	  9.72451e-05
    0.0201457	   0.00382383	  8.58924e-05
    0.0209220	   0.00316432	  7.40013e-05
    0.0217244	   0.00258563	  6.50088e-05
    0.0225529	   0.00219961	  5.63515e-05
    0.0234050	   0.00183026	  5.15350e-05
    0.0242797	   0.00153056	  4.52680e-05
    0.0252230	   0.00132275	  3.97581e-05
    0.0261895	   0.00110082	  3.66713e-05
    0.0271772	  0.000981790	  3.34907e-05
    0.0282428	  0.000770720	  2.95768e-05
    0.0293286	  0.000735672	  2.91176e-05
    0.0304310	  0.000587180	  2.61695e-05
    0.0316200	  0.000436057	  2.36472e-05
    0.0328216	  0.000456113	  2.50956e-05
    0.0340300	  0.000426152	  2.48636e-05
    0.0353312	  0.000342749	  2.22643e-05
    0.0367362	  0.000329730	  2.21698e-05
    0.0381438	  0.000263503	  2.17806e-05
    0.0393020	  0.000225339	  2.65499e-05
    0.0395441	  0.000198865	  1.91427e-05
    0.0408047	  0.000237727	  2.03117e-05
    0.0410515	  0.000188482	  1.79362e-05
    0.0423733	  0.000182593	  1.48266e-05
    0.0426787	  0.000181261	  1.83045e-05
    0.0440093	  0.000169048	  1.24038e-05
    0.0442863	  0.000116201	  1.66753e-05
    0.0457139	  0.000131020	  1.00574e-05
    0.0474879	  0.000142626	  8.41426e-06
    0.0493314	  0.000118695	  7.25903e-06
    0.0512440	  0.000111328	  6.19868e-06
    0.0532247	  9.83618e-05	  5.27296e-06
    0.0552713	  7.87457e-05	  4.51491e-06
    0.0573809	  6.99643e-05	  3.93111e-06
    0.0595490	  6.30343e-05	  3.53373e-06
    0.0618302	  5.80163e-05	  2.98857e-06
    0.0642293	  4.68305e-05	  2.62774e-06
    0.0666852	  4.50526e-05	  2.38039e-06
    0.0692638	  4.12601e-05	  2.09548e-06
    0.0719694	  3.71997e-05	  1.91058e-06
    0.0747223	  3.31810e-05	  1.73575e-06
    0.0776027	  2.61359e-05	  1.51867e-06
    0.0806126	  2.48810e-05	  1.39547e-06
    0.0837587	  2.35726e-05	  1.24722e-06
    0.0870416	  2.12672e-05	  1.15446e-06
    0.0904678	  1.97958e-05	  1.02692e-06
    0.0940359	  1.81830e-05	  9.70681e-07
    0.0977511	  1.54898e-05	  8.87929e-07
     0.101610	  1.33586e-05	  8.62344e-07
     0.105614	  1.33480e-05	  7.80907e-07
     0.109949	  1.16663e-05	  7.13978e-07
     0.114448	  9.42665e-06	  6.71369e-07
     0.119113	  8.60151e-06	  6.20063e-07
     0.123933	  7.75560e-06	  6.03891e-07
     0.128905	  7.84986e-06	  5.67952e-07
     0.134293	  8.35775e-06	  5.32796e-07
     0.139842	  7.10683e-06	  5.30066e-07
     0.145544	  5.95654e-06	  5.05806e-07
     0.151731	  5.85591e-06	  5.53345e-07
     0.158074	  5.68731e-06	  9.49444e-07
     0.164555	  6.91418e-06	  1.14967e-06
     0.171588	  5.67297e-06	  9.62700e-07
     0.179248	  3.87926e-06	  7.99944e-07
     0.187074	  5.27424e-06	  9.17136e-07
     0.195029	  4.45784e-06	  8.89553e-07
     0.203689	  3.63285e-06	  7.54935e-07
     0.213155	  8.11287e-07	  7.00848e-07
     0.222765	  2.81577e-06	  7.61241e-07
     0.232449	  2.88800e-06	  7.57864e-07
     0.243006	  3.24212e-06	  7.69885e-07
     0.254566	  2.83857e-06	  7.99363e-07
     0.267290	  2.18767e-06	  9.42845e-07
     0.281344	  9.04635e-07	  9.23033e-07
     0.295554	  3.08452e-06	  1.05619e-06
     0.309814	  1.91780e-06	  1.29926e-06
     0.325444	  3.23291e-06	  1.34143e-06
     0.343604	  2.25727e-06	  1.26996e-06
     0.362132	  3.78445e-06	  1.36636e-06
